514549 , 2123133 , 1344 ,2017/05/23 4:42:01, 6 , FI/17-052-LR03G07NC-5 ,
514549 , 2125210 , 56 ,2017/05/23 4:42:01, 6 , FI/17-052-LR03G07NC-5 ,
514549 , 2226092 , 1344 ,2017/05/23 4:42:01, 6 , FI/17-052-LR03G07NC-5 ,
514549 , 2710002 , 1,2017/05/23 4:42:01, 6 , FI/17-052-LR03G07NC-5 ,
