519423 , 2245031 , 64 ,2017/05/23 4:31:21, 14 , 5500000703D-LR6G07-91 ,
519423 , 2245035 , 64 ,2017/05/23 4:31:21, 14 , 5500000703D-LR6G07-91 ,
519423 , 2245034 , 128 ,2017/05/23 4:31:21, 14 , 5500000703D-LR6G07-91 ,
519423 , 2245033 , 128 ,2017/05/23 4:31:21, 14 , 5500000703D-LR6G07-91 ,
519423 , 2245065 , 64 ,2017/05/23 4:31:21, 14 , 5500000703D-LR6G07-91 ,
519423 , 2710004 , 1,2017/05/23 4:31:21, 14 , 5500000703D-LR6G07-91 ,
