2040821 , 2125286 , 128 ,2020/07/16 6:04:11, 1 , FISM20-092-LR03C1NC-1 ,
2040821 , 2126063 , 1280 ,2020/07/16 6:04:11, 1 , FISM20-092-LR03C1NC-1 ,
2040821 , 2600026 , 4 ,2020/07/16 6:04:11, 1 , FISM20-092-LR03C1NC-1 ,
2040821 , 2600192 , 1 ,2020/07/16 6:04:12, 1 , FISM20-092-LR03C1NC-1 ,
2040821 , 2720006 , 1,2020/07/16 6:04:12, 1 , FISM20-092-LR03C1NC-1 ,
